Date,Open,High,Low,Close,Volume
2010-02-25,109.1640625,109.1875,109.0703125,109.0859375,491110
2010-02-26,109.2109375,109.2265625,109.1328125,109.1640625,148627
2010-03-01,109.21875,109.2265625,109.1484375,109.171875,37763
2010-03-02,109.2421875,109.25,109.171875,109.203125,33488
2010-03-03,109.21875,109.25,109.171875,109.25,21750
2010-03-04,109.125,109.2421875,109.09375,109.203125,27291
2010-03-05,109.0625,109.1796875,108.9921875,109.140625,31384
2010-03-08,109.0859375,109.09375,109.03125,109.0546875,7021
2010-03-09,109.1171875,109.15625,109.09375,109.09375,16939
2010-03-10,109.0625,109.140625,109.046875,109.1328125,9357
2010-03-11,108.9765625,109.078125,108.96875,109.0625,4920
2010-03-12,108.953125,109.0,108.875,109.0,7085
2010-03-15,109.0078125,109.0,108.96875,109.0,5638
2010-03-16,109.078125,109.078125,108.9765625,109.0390625,6252
2010-03-17,109.0390625,109.0703125,109.0078125,109.0625,3698
2010-03-18,108.953125,109.046875,108.9453125,109.046875,2104
2010-03-19,108.875,108.953125,108.8984375,108.953125,1674
2010-03-22,108.9375,108.96875,108.8046875,108.8046875,1960
2010-03-23,108.953125,109.0,108.9453125,109.0,1044
2010-03-24,108.7890625,108.9296875,108.78125,108.921875,1215
2010-03-25,108.7890625,108.8515625,108.75,108.8515625,1525
2010-03-26,108.875,108.8828125,108.8125,108.8125,4467
2010-03-29,108.8984375,108.9140625,108.8515625,108.8515625,1396
2010-03-30,108.8671875,108.9296875,108.8515625,108.8671875,3376
2010-03-31,108.9296875,108.9296875,108.9296875,108.9296875,284812
2010-04-01,108.4296875,108.5078125,108.3828125,108.4765625,252534
2010-04-05,108.1484375,108.3125,108.1328125,108.28125,208209
2010-04-06,108.21875,108.2421875,108.1640625,108.1640625,301224
2010-04-07,108.3828125,108.4140625,108.2265625,108.234375,354539
2010-04-08,108.3984375,108.484375,108.3671875,108.40625,296909
2010-04-09,108.4140625,108.4296875,108.3203125,108.390625,206031
2010-04-12,108.4609375,108.484375,108.3359375,108.3828125,180145
2010-04-13,108.453125,108.5234375,108.390625,108.46875,302631
2010-04-14,108.4453125,108.484375,108.3828125,108.4375,267797
2010-04-15,108.5,108.5234375,108.4296875,108.4375,209885
2010-04-16,108.6796875,108.703125,108.515625,108.5234375,387518
2010-04-19,108.6171875,108.734375,108.609375,108.6953125,199733
2010-04-20,108.5546875,108.640625,108.515625,108.6171875,257146
2010-04-21,108.5859375,108.59375,108.4921875,108.5546875,270192
2010-04-22,108.53125,108.6640625,108.515625,108.5859375,341798
2010-04-23,108.4375,108.5703125,108.4296875,108.53125,255187
2010-04-26,108.4609375,108.515625,108.4140625,108.4609375,198838
2010-04-27,108.65625,108.7265625,108.4609375,108.4765625,446362
2010-04-28,108.59375,108.7734375,108.5703125,108.671875,439121
2010-04-29,108.6953125,108.703125,108.59375,108.640625,269908
2010-04-30,108.7890625,108.8046875,108.6796875,108.6953125,417873
2010-05-03,108.703125,108.8046875,108.6953125,108.78125,279384
2010-05-04,108.8203125,108.8671875,108.71875,108.734375,349907
2010-05-05,108.9765625,109.140625,108.8203125,108.8203125,523921
2010-05-06,109.1953125,109.421875,108.9609375,108.9921875,509843
2010-05-07,109.1015625,109.28125,108.859375,109.1796875,509965
2010-05-10,109.0390625,109.0703125,108.796875,109.0078125,362378
2010-05-11,109.0390625,109.140625,109.0,109.0234375,260064
2010-05-12,109.015625,109.1171875,108.9921875,109.0625,165479
2010-05-13,109.0390625,109.0859375,108.9609375,109.0078125,234379
2010-05-14,109.171875,109.2421875,109.0625,109.0703125,309350
2010-05-17,109.140625,109.2578125,109.1171875,109.1640625,266197
2010-05-18,109.25,109.28125,109.09375,109.125,295009
2010-05-19,109.2109375,109.3515625,109.1640625,109.28125,358434
2010-05-20,109.296875,109.375,109.1875,109.203125,384633
2010-05-21,109.28125,109.4140625,109.2421875,109.328125,381886
2010-05-24,109.296875,109.3515625,109.2265625,109.25,400312
2010-05-25,109.328125,109.46875,109.296875,109.3359375,595833
2010-05-26,109.25,109.34375,109.15625,109.3203125,789131
2010-05-27,109.1640625,109.2890625,109.140625,109.2890625,524946
2010-05-28,109.3515625,109.375,109.1796875,109.1875,166527
2010-06-01,109.3125,109.4453125,109.28125,109.2890625,37573
2010-06-02,109.2578125,109.375,109.234375,109.3203125,34789
2010-06-03,109.21875,109.28125,109.171875,109.265625,46906
2010-06-04,109.390625,109.3984375,109.2109375,109.2265625,56625
2010-06-07,109.328125,109.3984375,109.3046875,109.3984375,24232
2010-06-08,109.3359375,109.3828125,109.2890625,109.328125,13935
2010-06-09,109.3515625,109.3671875,109.28125,109.34375,7613
2010-06-10,109.2578125,109.359375,109.2734375,109.328125,1616
2010-06-11,109.390625,109.390625,109.2578125,109.2578125,5809
2010-06-14,109.359375,109.375,109.296875,109.328125,1879
2010-06-15,109.328125,109.390625,109.3046875,109.375,2016
2010-06-16,109.375,109.3984375,109.359375,109.3671875,2270
2010-06-17,109.4453125,109.46875,109.3125,109.3125,1572
2010-06-18,109.40625,109.46875,109.40625,109.4375,318
2010-06-21,109.4140625,109.4296875,109.34375,109.390625,905
2010-06-22,109.4765625,109.5078125,109.421875,109.4296875,1888
2010-06-23,109.5703125,109.5859375,109.5,109.5,933
2010-06-24,109.53125,109.6171875,109.53125,109.6171875,796
2010-06-25,109.6015625,109.640625,109.59375,109.59375,529
2010-06-28,109.609375,109.6640625,109.5703125,109.6328125,1811
2010-06-29,109.671875,109.71875,109.59375,109.65625,771
2010-06-30,109.671875,109.7578125,109.671875,109.671875,202735
2010-07-01,109.3984375,109.46875,109.375,109.453125,216225
2010-07-02,109.4140625,109.4375,109.3125,109.3828125,160421
2010-07-06,109.421875,109.4609375,109.34375,109.421875,254063
2010-07-07,109.40625,109.453125,109.390625,109.4296875,122168
2010-07-08,109.421875,109.4375,109.359375,109.40625,170834
2010-07-09,109.3828125,109.421875,109.3515625,109.40625,123599
2010-07-12,109.390625,109.421875,109.359375,109.3671875,129750
2010-07-13,109.328125,109.40625,109.3046875,109.3671875,170078
2010-07-14,109.4609375,109.4765625,109.2890625,109.3203125,233916
2010-07-15,109.453125,109.5,109.3984375,109.453125,246418
2010-07-16,109.46875,109.5078125,109.4140625,109.4296875,181695
2010-07-19,109.46875,109.5078125,109.4453125,109.5,135458
2010-07-20,109.5078125,109.53125,109.4609375,109.4921875,165664
2010-07-21,109.546875,109.5703125,109.484375,109.5078125,152537
2010-07-22,109.5234375,109.5625,109.4765625,109.546875,162583
2010-07-23,109.484375,109.5625,109.453125,109.53125,204970
2010-07-26,109.4375,109.4921875,109.375,109.484375,194420
2010-07-27,109.328125,109.453125,109.3125,109.4375,304053
2010-07-28,109.4453125,109.453125,109.3359375,109.3359375,203791
2010-07-29,109.46875,109.5078125,109.4140625,109.4453125,303617
2010-07-30,109.5625,109.5703125,109.484375,109.5,246032
2010-08-02,109.5390625,109.5703125,109.5078125,109.5625,117682
2010-08-03,109.59375,109.640625,109.5546875,109.5625,160738
2010-08-04,109.5390625,109.6328125,109.515625,109.59375,175794
2010-08-05,109.6015625,109.625,109.5,109.53125,143912
2010-08-06,109.6484375,109.6796875,109.5703125,109.6171875,201626
2010-08-09,109.6015625,109.671875,109.59375,109.65625,79794
2010-08-10,109.6015625,109.671875,109.5546875,109.609375,210602
2010-08-11,109.625,109.703125,109.609375,109.6171875,231176
2010-08-12,109.5546875,109.640625,109.53125,109.625,219460
2010-08-13,109.5859375,109.6015625,109.5390625,109.5546875,169606
2010-08-16,109.65625,109.671875,109.59375,109.6015625,166573
2010-08-17,109.6328125,109.6640625,109.59375,109.65625,119209
2010-08-18,109.6640625,109.671875,109.6015625,109.6328125,153385
2010-08-19,109.6953125,109.71875,109.640625,109.6640625,198937
2010-08-20,109.6875,109.7578125,109.671875,109.6875,110307
2010-08-23,109.6953125,109.71875,109.6640625,109.6875,209003
2010-08-24,109.703125,109.75,109.6953125,109.7109375,297181
2010-08-25,109.6484375,109.75,109.625,109.71875,463247
2010-08-26,109.640625,109.6953125,109.6171875,109.6484375,471004
2010-08-27,109.5546875,109.671875,109.53125,109.65625,503994
2010-08-30,109.703125,109.7265625,109.5390625,109.5859375,322598
2010-08-31,109.71875,109.7421875,109.65625,109.703125,94961
2010-09-01,109.6796875,109.7265625,109.6015625,109.71875,59489
2010-09-02,109.6796875,109.703125,109.640625,109.671875,37770
2010-09-03,109.6640625,109.78125,109.625,109.703125,28781
2010-09-07,109.7109375,109.7109375,109.609375,109.6484375,21532
2010-09-08,109.6484375,109.71875,109.640625,109.703125,11828
2010-09-09,109.546875,109.6796875,109.5546875,109.671875,5780
2010-09-10,109.5546875,109.59375,109.5234375,109.59375,1826
2010-09-13,109.6484375,109.6484375,109.546875,109.546875,1816
2010-09-14,109.6953125,109.6953125,109.640625,109.640625,4294
2010-09-15,109.734375,109.7578125,109.6640625,109.671875,3568
2010-09-16,109.7421875,109.75,109.71875,109.7421875,211
2010-09-17,109.765625,109.765625,109.7578125,109.7578125,430
2010-09-20,109.78125,109.7890625,109.765625,109.765625,928
2010-09-21,109.84375,109.8359375,109.78125,109.8046875,2741
2010-09-22,109.8359375,109.8515625,109.8359375,109.8515625,565
2010-09-23,109.84375,109.859375,109.8125,109.828125,581
2010-09-24,109.8203125,109.859375,109.8125,109.859375,51
2010-09-27,109.84375,109.859375,109.84375,109.859375,423
2010-09-28,109.8828125,109.921875,109.8671875,109.875,1113
2010-09-29,109.8828125,109.90625,109.875,109.90625,1113
2010-09-30,109.9140625,109.9140625,109.828125,109.875,176939
2010-10-01,109.7578125,109.765625,109.703125,109.75,174122
2010-10-04,109.7734375,109.7890625,109.75,109.765625,87932
2010-10-05,109.7734375,109.7890625,109.7578125,109.7734375,145621
2010-10-06,109.828125,109.84375,109.765625,109.78125,226590
2010-10-07,109.8828125,109.9140625,109.828125,109.84375,160049
2010-10-08,109.9140625,110.015625,109.875,109.90625,178959
2010-10-11,109.9296875,109.9453125,109.8984375,109.9140625,19534
2010-10-12,109.875,109.953125,109.8671875,109.921875,122666
2010-10-13,109.90625,109.9140625,109.8515625,109.875,192120
2010-10-14,109.859375,109.8984375,109.8359375,109.8984375,139686
2010-10-15,109.8984375,109.9375,109.8515625,109.859375,174552
2010-10-18,109.8984375,109.9296875,109.875,109.890625,131567
2010-10-19,109.90625,109.921875,109.8828125,109.890625,144011
2010-10-20,109.9296875,109.9453125,109.890625,109.90625,138756
2010-10-21,109.921875,109.9375,109.9140625,109.9296875,97662
2010-10-22,109.921875,109.9375,109.90625,109.9296875,80267
2010-10-25,109.921875,109.9453125,109.90625,109.9296875,109279
2010-10-26,109.84375,109.9296875,109.8359375,109.921875,236769
2010-10-27,109.828125,109.8828125,109.8125,109.84375,187664
2010-10-28,109.9296875,109.9375,109.8203125,109.8203125,195288
2010-10-29,109.9921875,110.0,109.890625,109.9296875,234719
2010-11-01,109.984375,110.0,109.9609375,109.9921875,120566
2010-11-02,109.9765625,109.9921875,109.9609375,109.984375,84447
2010-11-03,110.0,110.0234375,109.9453125,109.9609375,167955
2010-11-04,110.0,110.03125,109.984375,110.015625,209762
2010-11-05,109.9375,110.015625,109.921875,109.9921875,209762
2010-11-08,109.875,109.9609375,109.859375,109.9296875,221003
2010-11-09,109.8046875,109.9296875,109.78125,109.8828125,355178
2010-11-10,109.8203125,109.859375,109.703125,109.8125,277161
2010-11-11,109.640625,109.84375,109.625,109.828125,83631
2010-11-12,109.671875,109.7890625,109.640625,109.6875,281404
2010-11-15,109.640625,109.6953125,109.53125,109.6796875,258848
2010-11-16,109.6640625,109.6796875,109.59375,109.59375,228080
2010-11-17,109.6875,109.703125,109.6171875,109.65625,223728
2010-11-18,109.6640625,109.6875,109.6015625,109.671875,188772
2010-11-19,109.6484375,109.6875,109.625,109.6640625,144174
2010-11-22,109.7109375,109.734375,109.6171875,109.6328125,279489
2010-11-23,109.7890625,109.8125,109.6953125,109.7265625,464681
2010-11-24,109.6171875,109.796875,109.578125,109.7890625,612975
2010-11-26,109.640625,109.7109375,109.5859375,109.6015625,284371
2010-11-29,109.671875,109.703125,109.609375,109.6484375,386675
2010-11-30,109.78125,109.796875,109.65625,109.6640625,159100
2010-12-01,109.6484375,109.765625,109.6171875,109.7578125,49052
2010-12-02,109.6328125,109.6796875,109.578125,109.6484375,29494
2010-12-03,109.75,109.8046875,109.59375,109.6015625,15594
2010-12-06,109.84375,109.8515625,109.765625,109.7734375,14852
2010-12-07,109.609375,109.84375,109.609375,109.8203125,4811
2010-12-08,109.4765625,109.6328125,109.4375,109.6328125,2068
2010-12-09,109.5,109.5390625,109.46875,109.5,9414
2010-12-10,109.5234375,109.5546875,109.5,109.546875,5752
2010-12-13,109.546875,109.5625,109.40625,109.40625,5065
2010-12-14,109.4921875,109.5625,109.4921875,109.53125,2243
2010-12-15,109.4609375,109.515625,109.4609375,109.5,2999
2010-12-16,109.46875,109.5,109.40625,109.5,4652
2010-12-17,109.5859375,109.5546875,109.5,109.515625,2203
2010-12-20,109.59375,109.625,109.578125,109.5859375,1576
2010-12-21,109.5390625,109.5625,109.5390625,109.5625,2275
2010-12-22,109.5234375,109.59375,109.5078125,109.59375,1068
2010-12-23,109.4765625,109.484375,109.46875,109.4765625,816
2010-12-27,109.4765625,109.65625,109.40625,109.65625,185
2010-12-28,109.4140625,109.5,109.4765625,109.5,401
2010-12-29,109.6171875,109.5,109.453125,109.453125,467
2010-12-30,109.5625,109.609375,109.5625,109.59375,519
2010-12-31,109.640625,109.6875,109.625,109.671875,63691
2011-01-03,109.4296875,109.4609375,109.3515625,109.4375,110920
2011-01-04,109.3984375,109.4921875,109.375,109.4609375,126693
2011-01-05,109.1640625,109.453125,109.15625,109.4140625,221638
2011-01-06,109.265625,109.296875,109.203125,109.203125,207042
2011-01-07,109.4296875,109.453125,109.2109375,109.2734375,253202
2011-01-10,109.484375,109.5078125,109.40625,109.4375,201162
2011-01-11,109.46875,109.546875,109.4453125,109.5,203771
2011-01-12,109.4609375,109.4921875,109.390625,109.46875,208152
2011-01-13,109.5,109.5078125,109.421875,109.4453125,222334
2011-01-14,109.4921875,109.5390625,109.40625,109.4921875,219698
2011-01-18,109.4921875,109.5625,109.4453125,109.5,237522
2011-01-19,109.5234375,109.53125,109.453125,109.4765625,140348
2011-01-20,109.390625,109.5390625,109.375,109.515625,256533
2011-01-21,109.4296875,109.4453125,109.390625,109.3984375,174144
2011-01-24,109.421875,109.4375,109.359375,109.421875,155269
2011-01-25,109.5078125,109.53125,109.390625,109.4140625,285736
2011-01-26,109.4609375,109.5078125,109.3984375,109.5078125,203688
2011-01-27,109.5703125,109.578125,109.4296875,109.4765625,278595
2011-01-28,109.640625,109.6640625,109.515625,109.578125,247498
2011-01-31,109.59375,109.671875,109.578125,109.6640625,217194
2011-02-01,109.5,109.6171875,109.46875,109.6015625,249174
2011-02-02,109.3984375,109.53125,109.359375,109.515625,385675
2011-02-03,109.3203125,109.40625,109.265625,109.3984375,380927
2011-02-04,109.1953125,109.3984375,109.171875,109.296875,383741
2011-02-07,109.1796875,109.234375,109.1171875,109.2109375,275398
2011-02-08,109.03125,109.2109375,109.0078125,109.1875,318519
2011-02-09,109.1484375,109.1640625,108.9921875,109.03125,355453
2011-02-10,109.0546875,109.1953125,109.0390625,109.1328125,405387
2011-02-11,109.0625,109.1484375,109.046875,109.0625,324423
2011-02-14,109.0546875,109.0859375,109.03125,109.0703125,224593
2011-02-15,109.0859375,109.109375,108.9609375,109.046875,288978
2011-02-16,109.0625,109.140625,109.0,109.09375,449981
2011-02-17,109.2109375,109.2265625,109.0625,109.078125,336069
2011-02-18,109.25,109.28125,109.1484375,109.21875,297855
2011-02-22,109.359375,109.390625,109.25,109.265625,656959
2011-02-23,109.359375,109.40625,109.28125,109.359375,681855
2011-02-24,109.3984375,109.4375,109.3359375,109.3515625,681841
2011-02-25,109.421875,109.4375,109.359375,109.3828125,537423
2011-02-28,109.4921875,109.5,109.4140625,109.4296875,139417
2011-03-01,109.5390625,109.5625,109.4296875,109.46875,73106
2011-03-02,109.4921875,109.5625,109.46875,109.546875,60596
2011-03-03,109.3125,109.484375,109.3046875,109.484375,29937
2011-03-04,109.5078125,109.5234375,109.21875,109.34375,30599
2011-03-07,109.4765625,109.5,109.4375,109.4921875,6720
2011-03-08,109.4296875,109.4765625,109.390625,109.453125,12005
2011-03-09,109.4921875,109.5078125,109.4140625,109.4140625,11836
2011-03-10,109.5859375,109.625,109.484375,109.5234375,11552
2011-03-11,109.6171875,109.65625,109.5625,109.65625,5689
2011-03-14,109.6875,109.7421875,109.6171875,109.640625,5184
2011-03-15,109.65625,109.8203125,109.640625,109.765625,3989
2011-03-16,109.75,109.7734375,109.6328125,109.6328125,2746
2011-03-17,109.7109375,109.71875,109.6484375,109.671875,741
2011-03-18,109.703125,109.7421875,109.671875,109.671875,598
2011-03-21,109.625,109.6484375,109.578125,109.6328125,1366
2011-03-22,109.5859375,109.5859375,109.5546875,109.5703125,1492
2011-03-23,109.5859375,109.6171875,109.5703125,109.6171875,1495
2011-03-24,109.53125,109.5546875,109.5390625,109.5390625,443
2011-03-25,109.4140625,109.578125,109.40625,109.515625,561
2011-03-28,109.3828125,109.453125,109.359375,109.40625,903
2011-03-29,109.3671875,109.4296875,109.421875,109.4296875,1343
2011-03-30,109.4140625,109.421875,109.40625,109.40625,99
2011-03-31,109.4765625,109.5,109.4453125,109.5,351542
2011-04-01,109.015625,109.03125,108.7578125,108.9609375,464712
2011-04-04,109.078125,109.1171875,109.0,109.015625,262888
2011-04-05,108.96875,109.1171875,108.9375,109.1015625,317688
2011-04-06,108.9453125,109.0,108.9296875,108.9921875,265695
2011-04-07,109.0390625,109.0703125,108.921875,108.953125,317530
2011-04-08,109.0078125,109.0625,108.953125,109.0546875,260338
2011-04-11,108.9921875,109.03125,108.953125,108.984375,190436
2011-04-12,109.1484375,109.171875,108.9609375,108.9765625,329084
2011-04-13,109.1953125,109.2109375,109.1015625,109.1640625,338068
2011-04-14,109.1328125,109.25,109.1171875,109.1953125,297810
2011-04-15,109.2890625,109.3046875,109.1171875,109.1328125,232652
2011-04-18,109.3671875,109.40625,109.265625,109.2890625,312879
2011-04-19,109.3828125,109.3984375,109.3125,109.3671875,197415
2011-04-20,109.3515625,109.390625,109.3046875,109.3828125,191996
2011-04-21,109.3671875,109.3984375,109.328125,109.34375,176151
2011-04-25,109.4296875,109.4375,109.359375,109.3671875,125495
2011-04-26,109.484375,109.5,109.3984375,109.4296875,204407
2011-04-27,109.4765625,109.5234375,109.3671875,109.4921875,279588
2011-04-28,109.546875,109.5859375,109.4921875,109.5,349935
2011-04-29,109.5625,109.5859375,109.5078125,109.5390625,234086
2011-05-02,109.5859375,109.6171875,109.53125,109.5625,210170
2011-05-03,109.609375,109.609375,109.5625,109.5859375,189502
2011-05-04,109.6171875,109.640625,109.5390625,109.6015625,218663
2011-05-05,109.6328125,109.6796875,109.59375,109.609375,220750
2011-05-06,109.6953125,109.71875,109.546875,109.640625,402040
2011-05-09,109.7265625,109.7421875,109.640625,109.6875,202201
2011-05-10,109.6484375,109.7109375,109.625,109.703125,171101
2011-05-11,109.71875,109.7421875,109.609375,109.6328125,319244
2011-05-12,109.703125,109.7421875,109.6796875,109.7109375,221173
2011-05-13,109.7421875,109.7734375,109.6640625,109.703125,257921
2011-05-16,109.7734375,109.7890625,109.734375,109.7578125,220595
2011-05-17,109.765625,109.8046875,109.7421875,109.7734375,225536
2011-05-18,109.71875,109.78125,109.6875,109.765625,228023
2011-05-19,109.7734375,109.78125,109.640625,109.71875,272606
2011-05-20,109.8125,109.8125,109.7578125,109.765625,265033
2011-05-23,109.7734375,109.84375,109.765625,109.8046875,343250
2011-05-24,109.796875,109.8125,109.7421875,109.7734375,402697
2011-05-25,109.8046875,109.84375,109.796875,109.8046875,689006
2011-05-26,109.90625,109.90625,109.7890625,109.8125,710030
2011-05-27,109.9140625,109.9609375,109.8671875,109.8984375,377049
2011-05-31,109.9609375,109.9765625,109.8828125,109.953125,183430
2011-06-01,109.9921875,110.0,109.921875,109.9296875,65232
2011-06-02,109.9453125,110.0,109.9296875,109.984375,42031
2011-06-03,110.0078125,110.0390625,109.9453125,109.9609375,31287
2011-06-06,110.015625,110.0390625,109.984375,109.9921875,16835
2011-06-07,110.0546875,110.078125,109.9921875,110.0,18708
2011-06-08,110.0703125,110.09375,110.0390625,110.0390625,13172
2011-06-09,110.0,110.0703125,109.9765625,110.0546875,15067
2011-06-10,110.0390625,110.0625,110.015625,110.03125,6061
2011-06-13,110.046875,110.0703125,109.984375,110.03125,4240
2011-06-14,109.9453125,110.046875,109.9375,110.046875,4926
2011-06-15,110.0390625,110.0390625,109.953125,109.96875,2786
2011-06-16,110.015625,110.046875,109.984375,110.0390625,4653
2011-06-17,110.015625,110.0546875,109.984375,109.984375,1265
2011-06-20,110.0390625,110.0390625,110.0,110.0390625,2411
2011-06-21,110.0546875,110.078125,110.015625,110.03125,5312
2011-06-22,110.046875,110.09375,110.0390625,110.0625,345
2011-06-23,110.09375,110.1015625,110.0703125,110.0703125,320
2011-06-24,110.109375,110.1171875,110.046875,110.0859375,790
2011-06-27,110.03125,110.125,110.0234375,110.1171875,1868
2011-06-28,109.8828125,110.0546875,109.875,110.0546875,285
2011-06-29,109.953125,109.9765625,109.921875,109.9375,414
2011-06-30,109.953125,109.96875,109.921875,109.921875,448600
2011-07-01,109.625,109.7265625,109.59375,109.6953125,242237
2011-07-05,109.734375,109.75,109.6171875,109.6171875,236864
2011-07-06,109.765625,109.7890625,109.7109375,109.734375,220188
2011-07-07,109.640625,109.765625,109.6328125,109.765625,223918
2011-07-08,109.84375,109.875,109.6171875,109.6640625,266874
2011-07-11,109.90625,109.9140625,109.828125,109.84375,261300
2011-07-12,109.8828125,109.953125,109.84375,109.90625,318541
2011-07-13,109.9140625,109.9296875,109.8359375,109.921875,303324
2011-07-14,109.8984375,109.921875,109.859375,109.8984375,265890
2011-07-15,109.921875,109.9375,109.875,109.890625,226947
2011-07-18,109.921875,109.9375,109.890625,109.9296875,157288
2011-07-19,109.890625,109.9375,109.859375,109.90625,202579
2011-07-20,109.8828125,109.90625,109.84375,109.890625,218712
2011-07-21,109.8203125,109.890625,109.8046875,109.859375,303093
2011-07-22,109.859375,109.890625,109.8203125,109.828125,189997
2011-07-25,109.8046875,109.859375,109.78125,109.859375,271648
2011-07-26,109.859375,109.875,109.78125,109.8125,300518
2011-07-27,109.78125,109.890625,109.765625,109.875,329744
2011-07-28,109.84375,109.859375,109.78125,109.78125,233889
2011-07-29,109.9609375,109.9765625,109.8203125,109.8359375,389723
2011-08-01,109.9609375,110.015625,109.90625,109.96875,250151
2011-08-02,110.0390625,110.0546875,109.9375,109.9375,306644
2011-08-03,110.0234375,110.0703125,109.9921875,110.0390625,286079
2011-08-04,110.1171875,110.171875,109.984375,110.015625,414412
2011-08-05,110.1015625,110.171875,110.046875,110.15625,423745
2011-08-08,110.1796875,110.234375,110.1171875,110.1171875,329241
2011-08-09,110.328125,110.375,110.1015625,110.171875,379605
2011-08-10,110.3125,110.375,110.28125,110.3203125,409023
2011-08-11,110.328125,110.3671875,110.28125,110.3125,281378
2011-08-12,110.3125,110.3359375,110.2890625,110.3046875,141263
2011-08-15,110.296875,110.328125,110.28125,110.2890625,149023
2011-08-16,110.3046875,110.3125,110.28125,110.2890625,169304
2011-08-17,110.2890625,110.3125,110.2734375,110.3046875,157173
2011-08-18,110.28125,110.3203125,110.2734375,110.2890625,218317
2011-08-19,110.2734375,110.3046875,110.265625,110.28125,221295
2011-08-22,110.2734375,110.296875,110.2578125,110.296875,178969
2011-08-23,110.25,110.28125,110.234375,110.265625,315084
2011-08-24,110.2109375,110.28125,110.2109375,110.25,566215
2011-08-25,110.2578125,110.296875,110.2265625,110.234375,640337
2011-08-26,110.28125,110.3046875,110.2578125,110.265625,392015
2011-08-29,110.2578125,110.2890625,110.2421875,110.2890625,339839
2011-08-30,110.2734375,110.296875,110.25,110.2578125,420855
2011-08-31,110.265625,110.2890625,110.2109375,110.28125,112351
2011-09-01,110.28125,110.296875,110.2578125,110.2578125,61606
2011-09-02,110.25,110.375,110.234375,110.2890625,21367
2011-09-06,110.2734375,110.296875,110.234375,110.2578125,21053
2011-09-07,110.265625,110.2734375,110.25,110.2578125,18098
2011-09-08,110.2890625,110.296875,110.2734375,110.28125,10917
2011-09-09,110.328125,110.3359375,110.2890625,110.2890625,8139
2011-09-12,110.25,110.328125,110.2421875,110.3203125,7306
2011-09-13,110.2578125,110.2890625,110.265625,110.2734375,3423
2011-09-14,110.2890625,110.3359375,110.265625,110.2734375,7724
2011-09-15,110.296875,110.296875,110.2734375,110.28125,856
2011-09-16,110.3359375,110.3359375,110.2890625,110.3125,1076
2011-09-19,110.3671875,110.375,110.34375,110.359375,3337
2011-09-20,110.3515625,110.3671875,110.3515625,110.3671875,4615
2011-09-21,110.2734375,110.375,110.2578125,110.359375,3628
2011-09-22,110.25,110.3125,110.2421875,110.28125,834
2011-09-23,110.2265625,110.2734375,110.2109375,110.2734375,3403
2011-09-26,110.1953125,110.2265625,110.1875,110.2265625,978
2011-09-27,110.1796875,110.1875,110.1640625,110.1640625,2639
2011-09-28,110.1640625,110.21875,110.1640625,110.1875,2769
2011-09-29,110.1640625,110.1875,110.1640625,110.1875,420
2011-09-30,110.1640625,110.2578125,110.1484375,110.1953125,157681
2011-10-03,110.140625,110.15625,110.1015625,110.1171875,155707
