Date,Open,High,Low,Close,Volume
2011-01-03,398.0,398.0,387.5,393.75,694
2011-01-04,393.75,401.0,385.25,397.5,886
2011-01-05,389.25,393.0,378.75,392.75,1471
2011-01-06,377.75,388.75,375.5,388.75,817
2011-01-07,370.75,377.0,370.0,376.0,691
2011-01-10,379.5,382.0,368.5,370.75,683
2011-01-11,382.0,388.0,379.5,381.0,296
2011-01-12,394.5,402.0,383.0,383.0,1238
2011-01-13,396.5,399.5,393.25,394.5,512
2011-01-14,392.0,396.5,387.0,396.5,1101
2011-01-18,398.0,404.0,389.0,392.25,1653
2011-01-19,386.5,403.5,385.0,399.5,875
2011-01-20,382.0,389.0,370.25,387.25,1653
2011-01-21,386.0,389.5,380.0,384.25,1020
2011-01-24,387.0,389.0,381.5,385.0,319
2011-01-25,381.0,392.75,379.0,386.75,654
2011-01-26,388.0,392.0,375.5,381.5,622
2011-01-27,390.0,391.5,382.0,390.0,852
2011-01-28,385.5,395.75,385.0,387.5,1579
2011-01-31,396.0,396.25,376.0,385.5,1657
2011-02-01,397.5,398.0,391.5,392.0,1289
2011-02-02,413.5,414.0,396.0,397.0,1220
2011-02-03,415.75,419.75,408.5,412.0,1029
2011-02-04,415.5,420.5,411.25,413.0,438
2011-02-07,421.0,421.5,408.0,416.0,1028
2011-02-08,419.5,421.5,414.75,420.0,345
2011-02-09,424.5,427.5,414.5,419.5,491
2011-02-10,419.0,425.0,415.5,423.5,370
2011-02-11,418.0,423.0,411.5,415.5,1239
2011-02-14,412.0,418.0,409.25,418.0,581
2011-02-15,405.5,416.5,402.5,412.25,1296
2011-02-16,404.5,409.0,402.0,405.75,1054
2011-02-17,415.0,417.0,404.75,406.5,1658
2011-02-18,409.75,416.75,404.75,415.0,612
2011-02-22,389.75,419.25,389.75,416.0,1933
2011-02-23,375.25,379.0,360.0,377.25,1338
2011-02-24,360.25,378.0,355.25,377.0,1073
2011-02-25,369.25,373.5,360.25,366.0,1036
2011-02-28,371.25,372.5,363.25,367.0,163
2011-03-01,380.0,369.25,365.0,369.25,51
2011-03-02,380.5,382.5,378.5,382.5,50
2011-03-03,384.0,384.25,384.0,384.0,28
2011-03-04,381.0,384.5,376.0,380.25,56
2011-03-07,378.5,380.25,373.25,380.25,15
2011-03-08,368.5,373.0,371.5,371.5,6
2011-03-09,362.0,362.0,362.0,362.0,2
2011-03-10,351.0,356.0,354.0,354.0,11
2011-03-11,345.5,353.0,353.0,353.0,1
2011-03-14,346.0,352.75,352.75,352.75,623
2011-03-15,324.0,348.25,324.0,345.0,1721
2011-03-16,315.0,333.75,313.5,314.5,977
2011-03-17,335.0,335.0,316.25,316.25,538
2011-03-18,352.0,353.0,337.0,339.0,819
2011-03-21,350.0,359.0,346.0,354.0,602
2011-03-22,342.0,350.25,337.5,350.0,313
2011-03-23,339.5,346.75,340.25,343.25,972
2011-03-24,348.5,349.0,339.25,341.5,1567
2011-03-25,349.0,353.0,346.25,349.0,576
2011-03-28,349.0,355.25,344.75,349.0,482
2011-03-29,351.0,351.0,344.25,349.5,288
2011-03-30,349.5,351.75,344.25,350.0,1336
2011-03-31,367.25,369.5,349.25,351.5,2369
2011-04-01,375.0,381.5,365.25,372.25,1676
2011-04-04,385.75,387.0,375.0,375.5,853
2011-04-05,391.5,393.0,383.75,387.25,775
2011-04-06,392.0,395.75,387.5,391.5,668
2011-04-07,373.5,396.75,375.0,388.25,960
2011-04-08,393.5,393.5,377.5,377.5,873
2011-04-11,401.5,405.0,389.0,399.0,697
2011-04-12,391.0,400.75,386.5,400.75,697
2011-04-13,386.75,398.75,378.25,387.0,609
2011-04-14,382.0,389.25,378.0,386.0,623
2011-04-15,383.0,388.5,377.25,382.0,1032
2011-04-18,387.5,390.0,378.75,383.25,674
2011-04-19,394.0,394.5,387.25,387.5,880
2011-04-20,387.5,404.0,385.75,391.25,498
2011-04-21,389.75,392.0,386.75,387.5,279
2011-04-25,398.0,400.0,393.0,394.25,309
2011-04-26,389.75,398.75,385.75,398.0,902
2011-04-27,369.75,388.75,369.75,388.25,673
2011-04-28,339.0,372.75,330.75,367.0,447
2011-04-29,342.5,350.75,341.5,341.5,49
2011-05-02,334.0,338.5,336.25,336.25,6
2011-05-03,335.0,333.0,326.0,333.0,98
2011-05-04,337.0,337.0,337.0,337.0,199
2011-05-05,325.0,325.0,325.0,325.0,14
2011-05-06,331.0,330.0,330.0,330.0,103
2011-05-09,345.0,340.0,339.5,339.75,10
2011-05-10,347.0,344.75,344.75,344.75,4
2011-05-11,337.0,337.0,337.0,337.0,4
2011-05-12,347.0,347.0,347.0,347.0,8
2011-05-13,348.5,348.5,348.5,348.5,428
2011-05-16,348.0,353.5,342.75,343.0,737
2011-05-17,357.0,357.0,346.0,347.25,544
2011-05-18,367.0,375.25,357.0,357.0,1167
2011-05-19,364.0,374.75,360.25,367.5,631
2011-05-20,364.0,367.5,361.0,364.5,359
2011-05-23,361.0,373.5,349.75,366.25,901
2011-05-24,360.0,367.0,357.5,364.0,865
2011-05-25,369.0,373.0,361.0,362.0,1462
2011-05-26,378.0,382.75,371.5,371.5,870
2011-05-27,382.75,383.25,376.5,378.0,650
2011-05-31,386.0,390.5,377.0,380.5,2033
2011-06-01,383.0,390.25,378.5,388.0,2177
2011-06-02,380.0,392.0,379.5,382.0,1822
2011-06-03,378.0,386.25,374.25,381.25,454
2011-06-06,372.0,380.0,370.75,375.75,634
2011-06-07,371.0,378.75,371.0,372.0,323
2011-06-08,383.0,385.25,371.5,373.25,513
2011-06-09,395.0,398.0,380.75,384.0,716
2011-06-10,395.5,398.25,388.25,393.75,763
2011-06-13,401.0,402.5,395.5,396.0,1026
2011-06-14,387.5,401.25,381.25,401.25,1663
2011-06-15,367.5,391.75,367.5,391.75,1074
2011-06-16,356.0,372.25,353.75,368.5,952
2011-06-17,351.5,362.25,350.0,358.5,1556
2011-06-20,350.0,353.0,342.0,353.0,842
2011-06-21,353.5,361.0,351.0,351.0,488
2011-06-22,352.0,357.5,340.0,357.25,1108
2011-06-23,348.75,352.0,335.75,352.0,1534
2011-06-24,335.5,353.25,338.0,349.75,694
2011-06-27,333.0,339.0,328.25,336.5,655
2011-06-28,339.5,342.25,327.5,339.25,925
2011-06-29,345.0,351.0,335.75,344.0,797
2011-06-30,334.0,345.0,325.0,345.0,195
2011-07-01,339.5,342.25,338.0,338.0,39
2011-07-05,339.5,345.0,340.5,340.5,13
2011-07-06,335.0,344.0,338.75,344.0,12
2011-07-07,341.0,345.25,344.0,345.25,5
2011-07-08,345.5,343.5,341.5,342.5,7
2011-07-11,346.0,346.0,346.0,346.0,7
2011-07-12,355.75,351.5,351.5,351.5,2
2011-07-13,363.0,363.0,363.0,363.0,2
2011-07-14,359.0,359.0,359.0,359.0,271
2011-07-15,355.0,367.75,352.25,359.25,486
2011-07-18,353.0,356.0,346.5,354.75,307
2011-07-19,353.5,365.5,352.75,354.5,391
2011-07-20,353.5,362.0,350.75,354.25,161
2011-07-21,351.5,354.75,349.75,354.75,114
2011-07-22,353.0,354.25,349.25,351.5,208
2011-07-25,351.5,351.75,345.75,351.75,161
2011-07-26,356.25,360.0,348.75,350.0,172
2011-07-27,355.5,357.25,354.25,357.25,301
2011-07-28,350.75,360.25,349.5,356.0,850
2011-07-29,345.5,351.5,345.5,350.75,1217
2011-08-01,345.5,349.75,340.25,345.0,1721
2011-08-02,354.0,354.75,340.25,346.75,473
2011-08-03,345.5,356.0,340.5,356.0,137
2011-08-04,331.5,348.25,331.5,346.0,187
2011-08-05,335.25,337.75,326.5,332.0,206
2011-08-08,329.75,334.75,326.25,332.5,191
2011-08-09,334.0,337.25,323.0,330.0,116
2011-08-10,340.25,343.75,336.0,336.75,124
2011-08-11,344.0,349.25,336.0,339.0,164
2011-08-12,345.0,347.0,343.0,345.0,87
2011-08-15,346.5,349.25,344.75,346.0,321
2011-08-16,348.0,348.75,344.0,346.5,201
2011-08-17,348.0,351.75,348.0,348.25,184
2011-08-18,342.5,350.25,341.5,348.0,158
2011-08-19,348.5,349.0,338.0,342.5,250
2011-08-22,354.0,354.5,347.0,348.0,208
2011-08-23,364.5,364.5,355.0,355.0,291
2011-08-24,360.25,370.0,361.0,363.5,235
2011-08-25,368.0,368.0,358.0,362.0,390
2011-08-26,379.0,379.25,365.75,365.75,362
2011-08-29,381.5,390.0,377.5,378.0,165
2011-08-30,373.0,383.0,374.25,381.0,121
2011-08-31,370.0,379.0,370.0,378.75,70
2011-09-01,362.0,375.5,364.25,367.0,83
2011-09-02,369.0,367.5,364.0,366.75,51
2011-09-06,362.75,365.0,365.0,365.0,300
2011-09-07,355.25,355.25,355.25,355.25,2
2011-09-08,353.25,357.0,357.0,357.0,4
2011-09-09,348.25,348.25,348.25,348.25,4
2011-09-12,345.0,345.0,345.0,345.0,3
2011-09-13,344.0,344.0,344.0,344.0,1
2011-09-14,343.75,343.75,343.75,343.75,1097
2011-09-15,344.0,349.0,341.5,347.0,569
2011-09-16,345.5,347.25,342.0,345.0,949
2011-09-19,345.5,346.5,340.0,345.5,726
2011-09-20,349.0,353.75,343.5,346.75,721
2011-09-21,350.0,353.0,349.0,349.25,742
2011-09-22,337.0,350.0,335.0,350.0,1283
2011-09-23,331.5,343.5,329.25,339.25,1377
2011-09-26,330.0,337.25,323.5,331.5,1387
2011-09-27,334.5,338.0,331.0,332.0,1153
2011-09-28,329.5,336.5,326.25,333.75,982
2011-09-29,333.0,334.0,326.5,330.0,752
2011-09-30,328.0,335.75,321.0,334.0,878
2011-10-03,328.0,330.0,324.0,327.0,797
2011-10-04,324.5,329.5,320.25,329.5,568
2011-10-05,325.0,327.5,324.0,325.5,806
2011-10-06,324.5,329.0,322.25,326.0,635
2011-10-07,321.0,325.5,316.5,325.0,631
2011-10-10,324.0,326.75,313.0,318.0,718
2011-10-11,339.0,340.0,325.0,327.0,1065
2011-10-12,345.0,345.75,330.25,338.75,1057
2011-10-13,341.75,342.25,337.0,341.25,669
2011-10-14,340.0,345.5,339.0,342.0,978
2011-10-17,339.5,347.0,337.5,339.75,502
2011-10-18,339.0,341.25,336.0,339.5,501
2011-10-19,337.0,343.75,335.75,339.25,515
2011-10-20,337.0,339.75,334.0,337.25,949
2011-10-21,337.0,343.5,336.0,337.75,766
2011-10-24,341.0,345.0,337.75,339.25,786
2011-10-25,336.5,344.0,337.0,342.0,894
2011-10-26,330.0,340.25,329.0,337.25,945
2011-10-27,333.5,336.25,329.0,330.25,816
2011-10-28,336.25,336.0,330.0,334.5,1031
2011-10-31,334.5,335.5,328.25,335.25,1234
2011-11-01,335.0,335.0,327.5,334.0,1906
2011-11-02,334.5,336.25,331.25,334.75,631
2011-11-03,332.0,337.5,330.25,335.0,622
2011-11-04,329.0,331.75,328.25,330.5,333
2011-11-07,325.0,330.0,322.5,329.0,681
2011-11-08,328.0,328.0,322.0,324.5,1983
2011-11-09,324.25,330.75,320.75,328.0,1176
2011-11-10,321.75,326.0,320.0,323.0,678
2011-11-11,321.5,325.0,318.25,322.0,670
2011-11-14,319.0,322.5,318.5,320.75,590
2011-11-15,322.0,322.5,316.75,318.5,961
2011-11-16,318.0,321.75,316.25,321.0,719
2011-11-17,300.0,318.0,298.0,317.0,1494
2011-11-18,304.0,305.75,293.75,300.0,1879
2011-11-21,300.0,307.0,298.5,304.5,1585
2011-11-22,303.5,305.0,300.25,300.25,818
2011-11-23,292.5,302.5,288.75,302.0,1267
2011-11-25,292.0,298.0,289.0,292.75,421
2011-11-28,297.0,300.25,294.75,296.25,2207
2011-11-29,317.5,317.5,297.25,297.25,667
2011-11-30,343.75,343.75,316.0,316.0,638
2011-12-01,322.0,344.75,321.0,344.25,74
2011-12-02,318.0,320.0,310.25,316.0,41
2011-12-05,300.0,326.25,300.0,324.5,24
2011-12-06,300.0,300.0,294.0,294.25,23
2011-12-07,294.25,300.0,294.0,300.0,31
2011-12-08,295.0,295.0,295.0,295.0,2
2011-12-09,300.0,300.0,300.0,300.0,1
2011-12-12,300.0,300.0,300.0,300.0,0
2011-12-13,306.5,306.5,305.0,305.0,1
2011-12-14,305.0,305.0,305.0,305.0,400
2011-12-15,299.0,306.0,298.5,303.25,310
2011-12-16,301.25,307.0,298.75,299.0,444
2011-12-19,307.25,308.0,302.0,302.75,492
2011-12-20,309.0,311.0,304.5,308.0,380
2011-12-21,311.0,311.25,307.5,309.25,379
2011-12-22,310.75,314.0,310.5,311.0,425
2011-12-23,311.25,313.0,310.5,312.25,157
2011-12-27,318.0,318.5,313.5,313.75,287
2011-12-28,316.5,318.5,314.5,317.5,185
2011-12-29,306.0,317.75,305.25,316.5,334
2011-12-30,309.5,314.0,306.0,306.0,359
2012-01-03,298.5,317.0,297.0,314.0,975
2012-01-04,293.0,301.0,290.25,301.0,839
2012-01-05,290.0,298.0,288.0,294.0,509
2012-01-06,287.25,293.0,286.0,290.0,243
2012-01-09,295.5,296.5,289.0,291.0,519
2012-01-10,299.25,299.75,295.75,295.75,394
2012-01-11,298.5,302.25,296.25,299.0,470
2012-01-12,284.25,300.75,278.5,298.5,1154
2012-01-13,282.5,289.25,281.75,284.25,862
2012-01-17,286.75,288.0,282.0,284.0,703
2012-01-18,284.25,288.75,281.0,287.0,345
2012-01-19,292.75,293.5,285.5,285.5,191
2012-01-20,294.5,297.0,290.5,293.0,913
2012-01-23,295.5,301.75,293.25,295.0,517
2012-01-24,294.5,298.5,292.0,294.5,602
2012-01-25,298.25,300.0,294.75,295.0,222
2012-01-26,300.75,306.5,297.25,297.25,566
2012-01-27,298.75,302.0,297.0,301.25,323
2012-01-30,292.0,298.5,287.25,298.5,1171
2012-01-31,298.0,298.5,290.25,291.75,1542
2012-02-01,305.0,306.25,298.5,299.5,1491
2012-02-02,308.0,313.5,303.0,307.5,1078
2012-02-03,314.25,318.0,306.75,306.75,677
2012-02-06,327.0,334.0,312.75,314.25,1575
2012-02-07,327.75,329.75,322.25,326.5,1000
2012-02-08,328.0,328.75,322.25,326.5,470
2012-02-09,318.0,328.25,315.5,327.75,1636
2012-02-10,318.0,320.0,312.0,317.75,677
2012-02-13,325.0,326.0,319.0,319.0,519
2012-02-14,323.25,327.25,320.25,324.0,750
2012-02-15,324.5,328.0,321.75,323.5,984
2012-02-16,323.75,326.25,322.5,324.75,579
2012-02-17,323.75,328.0,322.25,324.0,444
2012-02-21,320.5,327.75,317.75,326.75,693
2012-02-22,319.25,322.25,318.0,322.25,942
2012-02-23,320.5,320.5,317.75,318.75,537
2012-02-24,319.5,321.5,317.75,321.25,212
2012-02-27,320.0,322.0,316.5,321.25,527
2012-02-28,320.75,322.0,314.0,320.0,305
2012-02-29,330.0,330.0,320.75,320.75,153
2012-03-01,327.25,330.5,325.0,330.0,50
2012-03-02,328.0,330.0,327.5,327.5,204
2012-03-05,332.0,332.0,332.0,332.0,234
2012-03-06,323.0,334.0,323.0,330.0,215
2012-03-07,323.0,323.0,323.0,323.0,10
2012-03-08,312.5,323.0,310.25,323.0,26
2012-03-09,311.0,311.0,311.0,311.0,14
2012-03-12,328.25,328.25,328.25,328.25,2
